url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code
boatoutfitters.com,242016,242016,2.3,0.14,2.3,Shopping,en
jennair.com,242043,242043,2.2,0.15,2.6,Shopping,en
zkteco.me,242056,242056,2.2,0.15,2.5,Shopping,en
husqvarnaviking.com,242068,242068,2.1,0.17,2.9,Shopping,en
couponsfromchina.com,242101,242101,2.4,0.13,1.9,Shopping,en
gta-5-map.com,242112,242112,3.1,0.08,1,Shopping,en
haryanafood.gov.in,242125,242125,2.5,0.12,1.8,Shopping,en
sweat-fitness-store.myshopify.com,242127,242127,1.3,0.79,22,Shopping,en
whitecloudelectroniccigarettes.com,242129,242129,1.4,0.64,17,Shopping,en
fashionfabricsclub.com,242141,242141,1.8,0.25,5.1,Shopping,en
electricfireplacesdirect.com,242154,242154,2,0.18,3.3,Shopping,en
ontimesupplies.com,242160,242160,2.8,0.1,1.3,Shopping,en
lovehoney.eu,242165,242165,1.8,0.28,5.8,Shopping,en
planetdrugsdirect.com,242185,242185,2.1,0.17,2.9,Shopping,en
suzukipartshouse.com,242198,242198,1.8,0.25,5,Shopping,en
starrett.com,242201,242201,1.9,0.24,4.7,Shopping,en
codetable.net,242211,242211,2.4,0.13,2,Shopping,en
themodist.com,242220,242220,2,0.19,3.5,Shopping,en
compareandrecycle.co.uk,242233,242233,2.1,0.17,3.1,Shopping,en
cleanitsupply.com,242281,242281,2.6,0.11,1.6,Shopping,en
astroligion.com,242302,242302,2.6,0.11,1.5,Shopping,en
starmarket.com,242318,242318,2.1,0.17,3,Shopping,en
giftshop.az,242343,242343,2,0.18,3.2,Shopping,en
skafeed.com,242390,242390,2.2,0.15,2.6,Shopping,en
pwctrader.com,242401,242401,2.2,0.15,2.4,Shopping,en
butterflyonline.com,242404,242404,1.9,0.22,4.4,Shopping,en
bestsellerclothing.com,242417,242417,2,0.19,3.5,Shopping,en
blindsgalore.com,242420,242420,2.5,0.12,1.7,Shopping,en
beatstage.com,242489,242489,1,0.53,10,Shopping,en
thebeautymadness.com,242515,242515,2.5,0.12,1.8,Shopping,en
freeshipdeals.com,242523,242523,2.3,0.14,2.3,Shopping,en
storage-mart.com,242528,242528,2.1,0.17,3,Shopping,en
randalls.com,242529,242529,2,0.18,3.2,Shopping,en
unboundmerino.com,242531,242531,2.1,0.16,2.8,Shopping,en
splendid.com,242560,242560,1.9,0.21,4,Shopping,en
bravado.de,242576,242576,2.1,0.17,3.1,Shopping,en
primalsurvivor.net,242579,242579,2.8,0.1,1.2,Shopping,en
coveritup.in,242582,242582,2,0.19,3.6,Shopping,en
shopmeijer.com,242596,242596,2.2,0.15,2.6,Shopping,en
outletvideo.com,242612,242612,1.5,0.48,12,Shopping,en
cse.com.bd,242614,242614,2.1,0.18,3.2,Shopping,en
zorrata.com,242627,242627,1.9,0.2,3.9,Shopping,en
nhlshop.ca,242629,242629,2,0.19,3.6,Shopping,en
fancytigercrafts.com,242639,242639,1.6,0.35,8,Shopping,en
dagaanbiedingen.nl,242644,242644,3,0.09,1.1,Shopping,en
invaluable.co.uk,242648,242648,2.4,0.13,2,Shopping,en
consiglidepurazione.com,242654,242654,2.9,0.09,1.2,Shopping,en
tazamart.pk,242669,242669,2,0.18,3.3,Shopping,en
1001pallets.com,242686,242686,2.7,0.1,1.4,Shopping,en
stevenengineering.com,242692,242692,2.7,0.1,1.4,Shopping,en
iloveugly.com,242700,242700,2,0.19,3.6,Shopping,en
a-qui-s.fr,242717,242717,1.8,0.26,5.3,Shopping,en
treefrogtreasures.com,242747,242747,1.9,0.23,4.5,Shopping,en
chicadaily.com,242776,242776,2.2,0.15,2.5,Shopping,en
footish.se,242824,242824,2.1,0.17,2.9,Shopping,en
honeymoonwishes.com,242881,242881,2.4,0.13,2,Shopping,en
shoppok.com,242889,242889,2.1,0.18,3.1,Shopping,en
titus-shop.com,242905,242905,1.9,0.21,3.9,Shopping,en
caselogic.com,242942,242942,2,0.2,3.7,Shopping,en
shavercheck.com,243034,243034,2.4,0.12,1.8,Shopping,en
ebaycommercenetwork.com,243043,243043,1.9,0.21,4,Shopping,en
mrgoatsherbalstore.net,243073,243073,2.2,0.16,2.7,Shopping,en
deervalley.com,243079,243079,2.1,0.17,3,Shopping,en
appleserialnumberinfo.com,243083,243083,2.5,0.11,1.6,Shopping,en
otonajp.com,243088,243088,1.6,0.38,9,Shopping,en
pdsportal.nic.in,243097,243097,2.5,0.11,1.7,Shopping,en
flynnohara.com,243106,243106,1.8,0.27,5.5,Shopping,en
shinlimmagic.com,243142,243142,2.5,0.11,1.6,Shopping,en
thecleaningauthority.com,243152,243152,1.9,0.21,3.9,Shopping,en
crazendemand.com,243175,243175,1.6,0.34,7.5,Shopping,en
hijup.com,243188,243188,2.2,0.16,2.7,Shopping,en
knifeworks.com,243196,243196,2.2,0.15,2.5,Shopping,en
dudeperfect.store,243218,243218,2.1,0.17,3.1,Shopping,en
beads.us,243239,243239,1.6,0.34,7.6,Shopping,en
anvilindustry.co.uk,243257,243257,1.7,0.28,5.8,Shopping,en
boydsgunstocks.com,243281,243281,1.9,0.22,4.3,Shopping,en
ponds.com,243282,243282,2.3,0.13,2.1,Shopping,en
armandhammer.com,243293,243293,2.5,0.12,1.8,Shopping,en
mustangforums.com,243297,243297,2.7,0.1,1.4,Shopping,en
robishop.com.bd,243306,243306,1.9,0.22,4.3,Shopping,en
vinyl-digital.com,243311,243311,2.4,0.12,1.8,Shopping,en
hifiheadphones.co.uk,243321,243321,2.4,0.12,1.9,Shopping,en
qualitymobilevideo.com,243330,243330,2.5,0.11,1.7,Shopping,en
frigoalfrescotowin.com,243347,243347,2.1,0.17,3,Shopping,en
awesomestufftobuy.com,243362,243362,2.4,0.12,1.8,Shopping,en
faradayscienceshop.com,243389,243389,2.5,0.12,1.7,Shopping,en
kickdeals.co,243437,243437,2.5,0.11,1.7,Shopping,en
off-road.com,243444,243444,2.8,0.09,1.2,Shopping,en
petroldieselprice.com,243445,243445,2.7,0.1,1.4,Shopping,en
autorimshop.com,243454,243454,2.5,0.12,1.8,Shopping,en
nextadventure.net,243470,243470,2.3,0.13,2.1,Shopping,en
mylloyd.com,243481,243481,2.3,0.14,2.2,Shopping,en
tecnozoom.it,243487,243487,2.4,0.12,1.9,Shopping,en
takeyausa.com,243490,243490,2,0.19,3.6,Shopping,en
mypricechopper.com,243510,243510,2.2,0.15,2.5,Shopping,en
weddingstar.com,243530,243530,1.5,0.5,13,Shopping,en
menattitude.com,243549,243549,2.4,0.13,2,Shopping,en
anteprimaextra.com,243560,243560,2.3,0.14,2,Shopping,en
bagworks.co,243587,243587,2.2,0.15,2.6,Shopping,en
hive.co.uk,243600,243600,2.5,0.11,1.6,Shopping,en
leeprecision.com,243620,243620,1.8,0.26,5.4,Shopping,en
dailygifty.com,243632,243632,2.5,0.11,1.6,Shopping,en
bezelsandbytes.com,243641,243641,2,0.32,7,Shopping,en
avinusa.com,243648,243648,2.1,0.17,3.1,Shopping,en
bratabase.com,243672,243672,1.7,0.28,6.1,Shopping,en
rarecoinslimited.com,243675,243675,2.2,0.15,2.5,Shopping,en
diplomaframe.com,243678,243678,2.2,0.14,2.4,Shopping,en
robertallendesign.com,243711,243711,1.7,0.28,6,Shopping,en
abercrombie.com.tw,243724,243724,1.9,0.23,4.4,Shopping,en
toyotaasg.com,243732,243732,1.8,0.25,5.1,Shopping,en
thebookyard.com,243804,243804,2.5,0.12,1.7,Shopping,en
carbon2cobalt.com,243872,243872,1.7,0.28,6.1,Shopping,en
thedollarejuiceclub.com,243923,243923,1.9,0.21,4.2,Shopping,en
ddmtuning.com,243948,243948,1.7,0.31,6.8,Shopping,en
vesternet.com,243964,243964,2,0.17,3.1,Shopping,en
anthem-sports.com,243973,243973,2.2,0.15,2.5,Shopping,en
toca-ch.com,243981,243981,2.4,0.13,2,Shopping,en
textbookcentre.com,243989,243989,2.4,0.13,2,Shopping,en
whiterabbitexpress.com,244001,244001,2.4,0.12,1.8,Shopping,en
airliftcompany.com,244024,244024,1.9,0.22,4.2,Shopping,en
hypercel.com,244031,244031,1.7,0.29,6.3,Shopping,en
vax.co.uk,244032,244032,2,0.18,3.3,Shopping,en
powerwerx.com,244072,244072,2.2,0.14,2.4,Shopping,en
originativeco.com,244091,244091,2.2,0.14,2.4,Shopping,en
247blinds.co.uk,244104,244104,1.8,0.24,4.9,Shopping,en
closetomyheart.com,244142,244142,1.6,0.36,8.3,Shopping,en
mountuneusa.com,244149,244149,2,0.19,3.6,Shopping,en
smartrvguide.com,244164,244164,2,0.18,3.3,Shopping,en
monitorfanatic.com,244208,244208,2.9,0.09,1.1,Shopping,en
youtlet.net,244241,244241,2,0.19,3.4,Shopping,en
mackage.com,244267,244267,2.1,0.17,3,Shopping,en
swapacd.com,244282,244282,1.5,0.48,12,Shopping,en
clothbase.com,244286,244286,2.1,0.17,3,Shopping,en
continentaltire.com,244292,244292,2.3,0.14,2.2,Shopping,en
bigdaddyunlimited.com,244319,244319,1.9,0.22,4.3,Shopping,en
mbreviews.com,244348,244348,2.9,0.09,1.2,Shopping,en
lotusleggings.com,244355,244355,2,0.17,3.1,Shopping,en
diamondsupplyco.com,244381,244381,2,0.17,3.1,Shopping,en
lexuspartsnow.com,244388,244388,2,0.19,3.5,Shopping,en
biltwellinc.com,244390,244390,1.8,0.23,4.6,Shopping,en
solovair-shoes.com,244405,244405,2,0.19,3.6,Shopping,en
coupondekho.co.in,244438,244438,2.4,0.12,1.9,Shopping,en
natcam.com,244455,244455,2,0.19,3.5,Shopping,en
afwing.com,244461,244461,2.5,0.11,2,Shopping,en
moderncombatandsurvival.com,244466,244466,2.2,0.14,2.4,Shopping,en
laptopoutlet.co.uk,244472,244472,2.6,0.11,1.5,Shopping,en
sansmirror.com,244477,244477,2.5,0.12,1.8,Shopping,en
inamorataswim.com,244487,244487,2,0.19,3.4,Shopping,en
brunellocucinelli.com,244498,244498,1.7,0.27,5.6,Shopping,en
anfieldshop.com,244502,244502,1.8,0.24,4.8,Shopping,en
consumersrvycnter.com,244543,244543,2.5,0.11,1.7,Shopping,en
ninelineapparel.com,244546,244546,2.1,0.17,3,Shopping,en
nightchannels.com,244548,244548,1.7,0.28,6,Shopping,en
destillatio.eu,244556,244556,2.1,0.17,3,Shopping,en
northwestpharmacy.com,244567,244567,2,0.18,3.2,Shopping,en
wattuneed.com,244571,244571,2,0.18,3.2,Shopping,en
prodirectbasketball.com,244602,244602,1.8,0.24,4.9,Shopping,en
printablescenery.com,244624,244624,1.8,0.24,5,Shopping,en
nicks.com.au,244633,244633,2.2,0.15,2.5,Shopping,en
cyclingexpress.com,244639,244639,1.6,0.36,8.4,Shopping,en
intrafancy.com,244664,244664,2.4,0.13,2,Shopping,en
dateitaliangirls.com,244671,244671,2.2,0.15,2.6,Shopping,en
asik.site,244698,244698,2.9,0.09,1.2,Shopping,en
jrrshop.com,244709,244709,1.9,0.2,3.8,Shopping,en
rasmus.com,244727,244727,2,0.19,3.5,Shopping,en
dcperformance.co.uk,244728,244728,1.9,0.22,4.3,Shopping,en
gadgetfix.com,244731,244731,1.8,0.23,4.7,Shopping,en
buymeapie.com,244743,244743,2.9,0.09,1.1,Shopping,en
tantusinc.com,244771,244771,1.8,0.24,4.8,Shopping,en
wativ.com,244783,244783,2.1,0.16,2.7,Shopping,en
wiknix.com,244787,244787,2.7,0.1,1.4,Shopping,en
dpsnutrition.net,244792,244792,1.9,0.22,4.2,Shopping,en
usee.lk,244847,244847,1.4,0.57,15,Shopping,en
vintagemarketplace.com.au,244863,244863,2,0.18,3.3,Shopping,en
goldeagle.com,244864,244864,2.5,0.12,1.7,Shopping,en
jbox.com,244884,244884,2.3,0.14,2.2,Shopping,en
vitaminaswim.com,244892,244892,1.9,0.22,4.4,Shopping,en
fotodioxpro.com,244902,244902,2.3,0.13,2.1,Shopping,en
bestusedtires.com,244908,244908,1.9,0.21,4.2,Shopping,en
lunette.com,244949,244949,2.4,0.12,1.8,Shopping,en
trail4runner.com,245007,245007,2.4,0.13,1.9,Shopping,en
itinstock.com,245019,245019,2.4,0.12,1.9,Shopping,en
bendonlingerie.com.au,245037,245037,1.4,0.51,13,Shopping,en
refreshcartridges.co.uk,245048,245048,2.5,0.11,1.6,Shopping,en
shabbyfabrics.com,245095,245095,1.7,0.3,6.5,Shopping,en
plumbersstock.com,245119,245119,2.3,0.13,2,Shopping,en
thecamerastore.com,245124,245124,2,0.18,3.4,Shopping,en
directgardening.com,245127,245127,2.1,0.16,2.8,Shopping,en
shoesensation.com,245132,245132,2,0.18,3.2,Shopping,en
ammonyc.com,245137,245137,2.1,0.17,3,Shopping,en
beaconscloset.com,245143,245143,2.1,0.16,2.7,Shopping,en
oto.my,245172,245172,2.5,0.11,1.7,Shopping,en
parts4cells.com,245242,245242,1.8,0.24,4.9,Shopping,en
pure-gear.com,245243,245243,2.1,0.15,2.6,Shopping,en
dls-store.com,245259,245259,2.3,0.14,2.2,Shopping,en
homeandcooksales.com,245265,245265,2,0.18,3.2,Shopping,en
myfaktory.com,245279,245279,2.3,0.13,2.1,Shopping,en
1upnutrition.com,245289,245289,1.9,0.2,3.8,Shopping,en
elle.sg,245294,245294,2.6,0.1,1.5,Shopping,en
eaieducation.com,245299,245299,1.7,0.26,5.5,Shopping,en
dutch-passion.com,245316,245316,2.2,0.15,2.5,Shopping,en
cheapmonday.com,245327,245327,1.8,0.25,5.2,Shopping,en
niche-beauty.com,245331,245331,1.8,0.24,5,Shopping,en
simpsonltd.com,245360,245360,1.8,0.26,5.4,Shopping,en
puckerbuttpeppercompany.com,245400,245400,1.9,0.22,4.3,Shopping,en
marijuana-seeds.nl,245471,245471,2,0.18,3.2,Shopping,en
groupgolfer.com,245545,245545,2.2,0.14,2.4,Shopping,en
nugenix.com,245560,245560,2.9,0.09,1.1,Shopping,en
clubglove.com,245564,245564,1.5,0.39,9.4,Shopping,en
frette.com,245566,245566,1.8,0.24,4.8,Shopping,en
oribe.com,245568,245568,2,0.18,3.4,Shopping,en
mamainastitch.com,245593,245593,2.6,0.11,1.5,Shopping,en
saltlife.com,245606,245606,2,0.17,3.1,Shopping,en
allcosmeticswholesale.com,245638,245638,1.5,0.44,11,Shopping,en
aransweatermarket.com,245650,245650,1.9,0.2,3.8,Shopping,en
playitagainsports.com,245661,245661,2.1,0.17,2.9,Shopping,en
carlings.com,245671,245671,1.7,0.27,5.7,Shopping,en
saba.com.au,245718,245718,2,0.19,3.5,Shopping,en
bonbons.com.tw,245738,245738,1.9,0.2,3.8,Shopping,en
ringtoperfection.com,245783,245783,2.3,0.13,2.1,Shopping,en
mgbwhome.com,245788,245788,1.9,0.2,4,Shopping,en
3dsvg.com,245793,245793,1.6,0.36,8.4,Shopping,en
church-footwear.com,245805,245805,1.8,0.23,4.6,Shopping,en
humblejuiceco.com,245821,245821,1.8,0.23,4.6,Shopping,en
weisd.com,245823,245823,2.7,0.1,1.3,Shopping,en
litemf.com,245825,245825,1.8,0.24,5,Shopping,en
flattummyco.com,245828,245828,2,0.18,3.3,Shopping,en
pand.co,245843,245843,1.9,0.2,3.8,Shopping,en
aaronbrothers.com,245851,245851,2.1,0.15,2.7,Shopping,en
beoworld.org,245877,245877,2.3,0.13,2,Shopping,en
panemirates.com,245885,245885,1.8,0.23,4.5,Shopping,en
carpimoto.it,245894,245894,2,0.18,3.4,Shopping,en
sockdrawer.com,245906,245906,2.1,0.17,3,Shopping,en
crayon.pk,245940,245940,2.4,0.12,1.8,Shopping,en
chasing-fireflies.com,245991,245991,2,0.18,3.3,Shopping,en
adskorner.com,245998,245998,1.9,0.2,3.7,Shopping,en
usha.com,246000,246000,2.1,0.16,2.8,Shopping,en
smartwatchspex.com,246017,246017,2.5,0.11,1.7,Shopping,en
militaria321.com,246043,246043,1.8,0.22,4.4,Shopping,en
dreamlandjewelry.com,246044,246044,1.9,0.21,4,Shopping,en
spielmanantiques.com,246050,246050,2.1,0.16,2.8,Shopping,en
rosebrand.com,246054,246054,2,0.18,3.4,Shopping,en
sleepjunkie.org,246065,246065,2.9,0.09,1.1,Shopping,en
dawlance.com.pk,246070,246070,2.1,0.15,2.6,Shopping,en
lucaandgrae.com,246089,246089,1.8,0.24,4.9,Shopping,en
takcactus.com,246101,246101,2.1,0.16,2.8,Shopping,en
kameratori.fi,246117,246117,1.7,0.27,5.7,Shopping,en
qeaven.com,246130,246130,3,0.08,1,Shopping,en
oster.com,246145,246145,2.1,0.16,2.9,Shopping,en
bebeconfort.com,246161,246161,2.3,0.13,2.1,Shopping,en
doamore.com,246172,246172,2.2,0.14,2.3,Shopping,en
digital02.com,246209,246209,1.8,0.23,4.7,Shopping,en
consumerpulse.co.uk,246230,246230,1.8,0.23,4.6,Shopping,en
tylertool.com,246320,246320,2.2,0.14,2.4,Shopping,en
everafterhigh.com,246327,246327,2,0.17,3,Shopping,en
pacificabeauty.com,246344,246344,1.9,0.21,4.2,Shopping,en
dreamspinnerpress.com,246347,246347,1.8,0.24,5,Shopping,en
supergoop.com,246352,246352,2.2,0.14,2.3,Shopping,en
usedphotopro.com,246357,246357,2.2,0.15,2.5,Shopping,en
officeture.com,246360,246360,2.4,0.12,1.8,Shopping,en
pixelmarket.net,246365,246365,1.9,0.21,4.1,Shopping,en
wiwaa.com,246387,246387,1.5,0.42,10,Shopping,en
jessicaspanties.com,246404,246404,2.6,0.1,1.4,Shopping,en
maestronet.com,246443,246443,2.6,0.1,1.4,Shopping,en
smo-kingshop.it,246464,246464,1.9,0.21,4,Shopping,en
finery.com,246472,246472,2.4,0.12,1.8,Shopping,en
kumoten.com,246502,246502,1.4,0.57,15,Shopping,en
theonlineadvertisingguide.com,246510,246510,2.6,0.1,1.4,Shopping,en
thbaker.co.uk,246525,246525,1.7,0.3,6.8,Shopping,en
rokform.com,246577,246577,2.2,0.14,2.3,Shopping,en
khazanay.pk,246607,246607,1.9,0.21,4.2,Shopping,en
turmswear.com,246609,246609,1.8,0.25,5.2,Shopping,en
unilock.com,246649,246649,2,0.17,3.2,Shopping,en
onlyinboards.com,246659,246659,1.8,0.22,4.4,Shopping,en
artoftea.com,246662,246662,1.7,0.29,6.2,Shopping,en
ejuice.deals,246669,246669,2,0.19,3.5,Shopping,en
randolphusa.com,246675,246675,2.2,0.15,2.5,Shopping,en
acmeplastics.com,246688,246688,2.1,0.16,2.9,Shopping,en
energyfederation.org,246694,246694,1.7,0.26,5.4,Shopping,en
kultmodels.com,246726,246726,2.4,0.12,2,Shopping,en
fifteen52.com,246736,246736,2,0.18,3.3,Shopping,en
adultscare.com,246774,246774,1.3,0.67,18,Shopping,en
wineinsiders.com,246796,246796,2.2,0.14,2.3,Shopping,en
greatlakesskipper.com,246797,246797,2,0.17,3,Shopping,en
wheelspinmodels.co.uk,246807,246807,1.9,0.21,4.1,Shopping,en
inktechnologies.com,246821,246821,2.2,0.14,2.4,Shopping,en
teknistore.com,246861,246861,2.3,0.13,2.2,Shopping,en
lookcycle.com,246865,246865,2,0.17,3.1,Shopping,en
thorlabs.de,246908,246908,2.1,0.15,3,Shopping,en
icuracao.com,246924,246924,1.9,0.2,3.9,Shopping,en
excelsports.com,246928,246928,2.6,0.1,1.5,Shopping,en
farmandhomesupply.com,246953,246953,1.3,0.69,19,Shopping,en
faithfullthebrand.com,246972,246972,1.9,0.2,4,Shopping,en
christopherward.com,246997,246997,1.9,0.19,3.7,Shopping,en
stayclassy.in,246999,246999,1.6,0.31,7,Shopping,en
stirlingsports.co.nz,247000,247000,1.8,0.22,4.3,Shopping,en
kiranprakashan.com,247001,247001,1.9,0.19,3.6,Shopping,en
zoro.co.uk,247028,247028,2.9,0.09,1.1,Shopping,en
umorey.com,247070,247070,2.4,0.12,2,Shopping,en
cyndispivey.com,247092,247092,1.5,0.45,11,Shopping,en
godfreys.com.au,247108,247108,2,0.19,3.5,Shopping,en
modchipsdirect.com,247112,247112,2.2,0.14,2.4,Shopping,en
jasonmarkk.com,247150,247150,2,0.18,3.3,Shopping,en
classified4u.biz,247151,247151,1.7,0.25,5.3,Shopping,en
hellenicshippingnews.com,247157,247157,2.7,0.1,1.3,Shopping,en
uaf.com,247160,247160,2.5,0.11,1.6,Shopping,en
hyundai.co.za,247192,247192,2.2,0.14,2.2,Shopping,en
educents.com,247202,247202,2.1,0.16,2.8,Shopping,en
amresupply.com,247204,247204,2.1,0.16,2.9,Shopping,en
stanley-pmi.com,247223,247223,2.1,0.16,2.8,Shopping,en
zebrapen.com,247226,247226,2,0.18,3.3,Shopping,en
fut-electronics.com,247231,247231,1.9,0.2,3.9,Shopping,en
bahtsold.com,247237,247237,2,0.18,3.5,Shopping,en
hallroad.org,247239,247239,1.8,0.25,5.2,Shopping,en
bigballerbrand.com,247242,247242,2,0.18,3.3,Shopping,en
glambot.com,247255,247255,1.6,0.3,6.8,Shopping,en
eliquid-depot.com,247269,247269,1.8,0.24,5,Shopping,en
amaincycling.com,247287,247287,2.3,0.13,2.1,Shopping,en
mineandyours.com,247292,247292,2,0.32,7,Shopping,en
1upkeyboards.com,247372,247372,1.9,0.19,3.7,Shopping,en
vtechphones.com,247387,247387,2,0.17,3.2,Shopping,en
happho.com,247388,247388,2.7,0.09,1.3,Shopping,en
metabox.com.au,247405,247405,2,0.18,3.5,Shopping,en
analogueseduction.net,247408,247408,2,0.18,3.5,Shopping,en
spielmanantiquepens.com,247415,247415,2.1,0.16,2.7,Shopping,en
brumate.com,247420,247420,2.1,0.16,2.8,Shopping,en
cameraquest.com,247424,247424,2.5,0.11,1.6,Shopping,en
clipcanvas.com,247429,247429,2.1,0.15,2.6,Shopping,en
milweb.net,247455,247455,1.8,0.23,4.6,Shopping,en
roomify.com,247459,247459,2,0.17,3,Shopping,en
bijan.com,247460,247460,2,0.18,3.3,Shopping,en
solarchoice.net.au,247505,247505,2.3,0.12,1.9,Shopping,en
misen.co,247521,247521,2.2,0.15,2.5,Shopping,en
nastyz28.com,247522,247522,2.3,0.13,2,Shopping,en
mfjenterprises.com,247529,247529,2.1,0.16,2.9,Shopping,en
hockerty.com,247533,247533,2,0.17,3.1,Shopping,en
pipedreamproducts.com,247534,247534,2,0.17,3,Shopping,en
dangerfield.com.au,247540,247540,1.9,0.2,3.8,Shopping,en
shopdressup.com,247557,247557,1.9,0.19,3.5,Shopping,en
justhype.co.uk,247574,247574,1.9,0.21,4.1,Shopping,en
brownells.fr,247579,247579,1.5,0.39,9.4,Shopping,en
creedboutique.com,247594,247594,2.3,0.13,2.1,Shopping,en
ascenaretail.com,247618,247618,2.1,0.15,2.6,Shopping,en
wiivv.com,247628,247628,2.5,0.11,1.7,Shopping,en
helpfulgardener.com,247668,247668,2.9,0.08,1.1,Shopping,en
leefilters.com,247685,247685,2.2,0.14,2.3,Shopping,en
techarmor.com,247688,247688,1.5,0.38,9,Shopping,en
ohmycs.com,247696,247696,1.7,0.28,6,Shopping,en
uclastore.com,247708,247708,1.8,0.23,4.7,Shopping,en
delorean.com,247716,247716,2.1,0.15,2.6,Shopping,en
up-ship.com,247729,247729,1.7,0.26,5.5,Shopping,en
top10tvboxes.com,247764,247764,2.2,0.14,2.3,Shopping,en
innetads.com,247769,247769,1.9,0.19,3.5,Shopping,en
supost.com,247770,247770,1.6,0.36,8.6,Shopping,en
backscatter.com,247834,247834,2.6,0.1,1.4,Shopping,en
hotpoint.co.uk,247883,247883,2.3,0.13,2.2,Shopping,en
practicalcaravan.com,247921,247921,2.6,0.1,1.4,Shopping,en
notubes.com,247929,247929,2.1,0.15,2.7,Shopping,en
spellbinderspaperarts.com,247963,247963,1.3,0.63,17,Shopping,en
wiseshe.com,247973,247973,2.7,0.1,1.3,Shopping,en
dieselnet.com,248035,248035,2.8,0.09,1.2,Shopping,en
smiggle.co.uk,248088,248088,1.9,0.21,4.1,Shopping,en
earthbrands.com,248092,248092,2,0.18,3.3,Shopping,en
officialhydromaxpump.com,248126,248126,2,0.17,3.2,Shopping,en
loungeunderwear.com,248138,248138,1.8,0.24,5,Shopping,en
euspares.co.uk,248149,248149,2,0.17,3.1,Shopping,en
americantiredepot.com,248154,248154,1.8,0.23,4.7,Shopping,en
marysbridal.com,248156,248156,1.6,0.35,8.1,Shopping,en
roverparts.com,248183,248183,2.2,0.14,2.5,Shopping,en
best-boats24.net,248186,248186,1.7,0.27,5.8,Shopping,en
sparindia.com,248219,248219,1.9,0.19,3.5,Shopping,en
happyhippoherbals.com,248227,248227,1.8,0.23,4.8,Shopping,en
justformen.com,248239,248239,2.3,0.13,2.1,Shopping,en
motoloot.com,248254,248254,2.2,0.14,2.4,Shopping,en
1tac.com,248261,248261,2.5,0.11,1.6,Shopping,en
boley.de,248266,248266,1.4,0.46,12,Shopping,en
imtarunsingh.net,248275,248275,2.7,0.1,1.3,Shopping,en
emaildatapro.com,248286,248286,2.2,0.14,2.4,Shopping,en
bymalenebirger.com,248299,248299,1.7,0.28,6.2,Shopping,en
projectyourself.com,248325,248325,2,0.16,2.9,Shopping,en
firefoxbikes.com,248368,248368,1.7,0.25,5.3,Shopping,en
yogaaccessories.com,248378,248378,2,0.18,3.3,Shopping,en
mybookcave.com,248388,248388,2.1,0.16,2.8,Shopping,en
wickiepipes.com,248402,248402,1.3,0.69,19,Shopping,en
absorbyourhealth.com,248417,248417,2.1,0.16,2.8,Shopping,en
freeart.com,248449,248449,2.1,0.15,2.6,Shopping,en
trafficban.com,248458,248458,2.3,0.12,1.9,Shopping,en
dubaisavers.com,248479,248479,1.9,0.2,3.9,Shopping,en
260samplesale.com,248494,248494,2.3,0.13,2,Shopping,en
flexfit.com,248517,248517,2.1,0.15,2.6,Shopping,en
potcargo.com,248530,248530,1.6,0.33,7.6,Shopping,en
harveytool.com,248564,248564,2.2,0.14,2.4,Shopping,en
rexresearch.com,248568,248568,2.5,0.11,1.6,Shopping,en
atbbq.com,248574,248574,2.1,0.16,2.8,Shopping,en
palmangels.com,248582,248582,2.1,0.15,2.6,Shopping,en
mrwonderfulshop.com,248633,248633,1.8,0.21,4.3,Shopping,en
eonon.com,248656,248656,2,0.17,3.2,Shopping,en
webshop-reviews.com,248671,248671,2.7,0.09,1.2,Shopping,en
viewpoints.com,248685,248685,2.8,0.09,1.2,Shopping,en
archivestore.co.za,248690,248690,1.8,0.21,4.3,Shopping,en
onlygold.com,248744,248744,2.8,0.09,1.1,Shopping,en
hiflofiltro.com,248746,248746,2,0.17,3.2,Shopping,en
darngoodyarn.com,248762,248762,2.1,0.15,2.7,Shopping,en
apm.mc,248763,248763,1.5,0.38,9.1,Shopping,en
