url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category
mia-sofia.ru,350823,350823,1.2,0.12,3.7,Shopping
redhomme.com,350830,350830,1.2,0.13,4,Shopping
dimitriadis.gr,350841,350841,1.2,0.13,3.8,Shopping
storm-motor.fi,350847,350847,1.2,0.13,3.9,Shopping
stjohnknits.com,350857,350857,1.4,0.1,2.6,Shopping
tejarat21.com,350860,350860,0.98,0.25,9.3,Shopping
bathmatedirect.com,350864,350864,1.2,0.13,4.1,Shopping
swymrelay.com,350871,350871,1.1,0.15,5,Shopping
mother-house.jp,350892,350892,1,0.11,3,Shopping
blogdeofertas.com,350917,350917,1.9,0.05,1,Shopping
gabys-place.com,350922,350922,1.3,0.1,2.9,Shopping
europacco.com,350924,350924,1.6,0.07,1.7,Shopping
n1bestfreeclassifiedads.com,350929,350929,1.1,0.17,5.9,Shopping
nickscali.com.au,350938,350938,1.3,0.12,3.4,Shopping
lojadasalonline.com.br,350939,350939,1,0.11,3,Shopping
tester.co.uk,350941,350941,1.4,0.09,2.3,Shopping
womenandtheirpretties.net,350945,350945,1.1,0.17,5.8,Shopping
babybjorn.com,350957,350957,1.4,0.1,2.6,Shopping
discount-low-voltage.com,350960,350960,1.4,0.1,2.5,Shopping
ecanopy.com,350970,350970,1.4,0.08,2.1,Shopping
bosch-home.tmall.com,350972,350972,2,0.08,2,Shopping
feine-algen.de,350981,350981,1.2,0.14,4.2,Shopping
lojapiccadilly.com,350990,350990,1.2,0.13,3.8,Shopping
njoy.com,351002,351002,1.3,0.1,2.8,Shopping
noi-japan.com,351004,351004,1,0.1,3,Shopping
maxxess.fr,351005,351005,1.1,0.19,6.4,Shopping
climber-navi.com,351015,351015,2,0.05,1,Shopping
sklep-tosia.eu,351020,351020,1.4,0.1,2.7,Shopping
hoerr-edelstahl.de,351024,351024,1.4,0.1,2.6,Shopping
altprotein.com,351042,351042,1.8,0.06,1.2,Shopping
lifebutiken.se,351048,351048,1.3,0.11,3.3,Shopping
soberizavod.ru,351052,351052,1.2,0.14,4.2,Shopping
mercadoracing.org,351054,351054,1.3,0.1,2.8,Shopping
cochesrc.com,351065,351065,1.6,0.07,1.5,Shopping
randoequipement.com,351072,351072,1.5,0.08,2,Shopping
kerekparwebshop.eu,351076,351076,1.1,0.19,6.4,Shopping
doska.by,351085,351085,1.2,0.14,4.3,Shopping
3lentes.com,351100,351100,1.8,0.06,1.2,Shopping
mountainbuzz.com,351112,351112,1.3,0.1,2.7,Shopping
raspberrypihq.com,351113,351113,1.8,0.06,1.1,Shopping
fotonedu.ir,351115,351115,1,0.23,8.6,Shopping
mithril.ie,351123,351123,1.2,0.12,3.7,Shopping
lianasims2.net,351131,351131,1,0.21,7.4,Shopping
plantlust.com,351143,351143,1.7,0.06,1.3,Shopping
kytary.hu,351148,351148,1.1,0.17,5.5,Shopping
loveamika.com,351170,351170,1.2,0.12,3.7,Shopping
seedman.com,351175,351175,1.6,0.07,1.7,Shopping
rmsauto.ru,351178,351178,1.2,0.14,4.2,Shopping
vaningen.se,351184,351184,1.7,0.06,1.4,Shopping
makato-shop.de,351214,351214,1.2,0.13,3.9,Shopping
uvinum.co.uk,351215,351215,1.4,0.08,2.1,Shopping
bookisland.co.kr,351220,351220,1.2,0.15,4.7,Shopping
regalgentleman.com,351227,351227,1.8,0.06,1.2,Shopping
worldofcamping.co.uk,351229,351229,1.4,0.09,2.3,Shopping
kutami.de,351231,351231,1,0.22,8.2,Shopping
johnstonsofelgin.com,351234,351234,1,0.12,4,Shopping
ap-story.jp,351235,351235,1,0.14,4,Shopping
regalrose.co.uk,351247,351247,1.1,0.17,5.6,Shopping
butor1.hu,351250,351250,1.1,0.15,4.8,Shopping
eurocampings.nl,351263,351263,1.3,0.11,3.3,Shopping
theshrimpfarm.com,351264,351264,1.5,0.07,1.8,Shopping
rcsuperstore.com,351269,351269,1.4,0.09,2.4,Shopping
custom-chrome-europe.com,351285,351285,1.1,0.16,5.5,Shopping
modalove.com.br,351291,351291,1.1,0.16,5.4,Shopping
deals99.com,351315,351315,1.5,0.08,1.8,Shopping
modele.sklep.pl,351324,351324,1,0.2,7,Shopping
austads.com,351325,351325,0.97,0.26,9.9,Shopping
palmfan.com,351332,351332,1,0.18,6,Shopping
directrepair.be,351338,351338,1.3,0.11,3,Shopping
izmiravmarket.com,351342,351342,1.3,0.11,3.2,Shopping
vinissimus.com,351345,351345,1.6,0.07,1.6,Shopping
yachthub.com,351355,351355,1.2,0.13,4.1,Shopping
liferules.com.ua,351359,351359,1.9,0.05,1,Shopping
holyfunk.com.au,351365,351365,0.94,0.29,11,Shopping
kidsii.com,351368,351368,1.4,0.1,2.6,Shopping
gufka.ir,351376,351376,1,0.23,8.5,Shopping
greenbeauty.ir,351379,351379,0.99,0.24,8.9,Shopping
thecableco.com,351380,351380,1.6,0.07,1.7,Shopping
bpicards.com,351381,351381,1.3,0.1,2.7,Shopping
mclarenstore.com,351390,351390,1.3,0.11,3.2,Shopping
navysite.de,351393,351393,1.1,0.19,6.8,Shopping
tao.kg,351398,351398,0.77,0.66,32,Shopping
monfairepart.com,351405,351405,1.2,0.12,3.5,Shopping
hamiltonbook.com,351408,351408,1.1,0.17,5.7,Shopping
igrolike.net,351412,351412,1.4,0.09,2.3,Shopping
qualipet.ch,351414,351414,1.1,0.16,5.1,Shopping
airportappliance.com,351416,351416,1.2,0.13,4.2,Shopping
rieker-shop.ru,351418,351418,1.1,0.16,5.2,Shopping
charter2020.ir,351420,351420,1.2,0.14,4.4,Shopping
ave.ru,351425,351425,1.4,0.09,2.2,Shopping
amigurum.com,351437,351437,1.7,0.07,1.5,Shopping
magnatfarby.pl,351443,351443,1.4,0.09,2.2,Shopping
indexpochta.ru,351456,351456,1.7,0.06,1.3,Shopping
h-tune.co.uk,351476,351476,1.3,0.11,3.3,Shopping
modelldepo.ru,351477,351477,1.1,0.18,6.2,Shopping
prenatal.com,351482,351482,1.3,0.11,3.1,Shopping
tahtakalehobi.com,351488,351488,1.3,0.1,2.7,Shopping
esse.fr,351495,351495,1.3,0.11,3.1,Shopping
allgaragefloors.com,351496,351496,1.6,0.07,1.6,Shopping
ghostbikes.com,351500,351500,1.4,0.08,2.1,Shopping
stcroixrods.com,351512,351512,1.3,0.1,2.9,Shopping
thelampstand.com,351537,351537,1.1,0.19,6.6,Shopping
alterprice.ru,351542,351542,1.8,0.06,1.2,Shopping
fraserhart.co.uk,351546,351546,1.4,0.1,2.5,Shopping
shopdixi.com,351550,351550,1.1,0.18,6.2,Shopping
washos.com,351560,351560,1.8,0.06,1.2,Shopping
fashionmagazin.cz,351576,351576,1.7,0.06,1.3,Shopping
ibizgift.com,351582,351582,1,0.23,8.6,Shopping
akkuplus.de,351583,351583,1.8,0.06,1.3,Shopping
mamnon.com,351584,351584,1.4,0.1,2.6,Shopping
mattressadvisor.com,351590,351590,1.4,0.1,2.6,Shopping
postroika.biz,351594,351594,1.9,0.05,1.1,Shopping
duravit.de,351596,351596,1.3,0.11,3.3,Shopping
slickvapes.com,351599,351599,1.6,0.07,1.5,Shopping
tool-price.ru,351600,351600,1.7,0.06,1.4,Shopping
yabaan.com,351612,351612,1.2,0.13,4.2,Shopping
viapresse.com,351614,351614,1.2,0.12,3.7,Shopping
jcxxzj.com,351616,351616,0.9,0.38,20,Shopping
chiiiq.com,351617,351617,0.9,0.29,10,Shopping
ymdie.com,351625,351625,1,0.11,3,Shopping
snkrvn.com,351640,351640,1.3,0.11,3.3,Shopping
comtermo.ru,351651,351651,1.4,0.09,2.5,Shopping
kincustom.com,351657,351657,0.92,0.31,13,Shopping
shoprachelzoe.com,351658,351658,1.4,0.09,2,Shopping
clivecoffee.com,351661,351661,1.3,0.1,2.8,Shopping
preciz.hu,351666,351666,1.2,0.12,3.6,Shopping
hotpoint.it,351672,351672,1.4,0.09,2.5,Shopping
photospecialist.it,351676,351676,1.6,0.07,1.5,Shopping
grahamandgreen.co.uk,351678,351678,1.4,0.09,2.5,Shopping
alvaromoreno.com,351683,351683,0.93,0.3,12,Shopping
peterglenn.com,351685,351685,1.5,0.08,1.9,Shopping
bluesol.com.br,351688,351688,1.7,0.07,1.4,Shopping
almajed4oud.com,351689,351689,0.83,0.48,21,Shopping
pinkicon.com,351692,351692,1.1,0.16,5.4,Shopping
bikefit.com,351697,351697,0.98,0.25,9.3,Shopping
teraflex.com,351698,351698,1.3,0.11,3,Shopping
koudounistra.gr,351705,351705,1,0.2,7,Shopping
mazinoor.com,351709,351709,1.4,0.1,2.6,Shopping
vitrineoutlet.com.br,351710,351710,1.2,0.13,4.1,Shopping
menager-technic.fr,351731,351731,1.5,0.08,1.9,Shopping
louisclub.com,351732,351732,1.7,0.07,1,Shopping
queenhouseo.com,351735,351735,1,0.14,4,Shopping
makita.com.au,351738,351738,1.3,0.12,3.4,Shopping
aniwaa.fr,351741,351741,1.7,0.07,1,Shopping
kik.at,351743,351743,1.2,0.13,4.2,Shopping
tiptrans.com,351745,351745,1.3,0.12,3.4,Shopping
speed-kaitori.jp,351751,351751,2,0.05,1,Shopping
japan-discoveries.com,351752,351752,1.7,0.06,1.4,Shopping
closetsbydesign.com,351753,351753,1.4,0.1,2.5,Shopping
kammar24.pl,351756,351756,1.3,0.1,2.9,Shopping
homecrafts.co.uk,351783,351783,1.2,0.15,4.6,Shopping
rogerssportinggoods.com,351784,351784,1.2,0.12,3.8,Shopping
directtoolsoutlet.com,351789,351789,1.3,0.1,2.7,Shopping
kldslr.com,351799,351799,1.2,0.12,3.6,Shopping
24laptop.vn,351804,351804,1.2,0.13,4,Shopping
makinaalsat.com,351805,351805,1,0.2,7.2,Shopping
simplyss.com,351809,351809,1.5,0.08,1.8,Shopping
loloirugs.com,351813,351813,1.2,0.14,4.5,Shopping
superplastic.be,351814,351814,1,0.2,6.9,Shopping
printertechs.com,351822,351822,1.5,0.08,1.9,Shopping
caltex.com,351826,351826,1.5,0.08,2.1,Shopping
beaucrabill.com,351835,351835,1.1,0.15,5,Shopping
dollar-uz.ru,351849,351849,1.9,0.05,1,Shopping
networkwebcams.co.uk,351856,351856,1.7,0.06,1.3,Shopping
wowpartysupplies.co.uk,351865,351865,0.79,0.6,28,Shopping
spreadomat.net,351868,351868,0.82,0.49,22,Shopping
gokartsusa.com,351869,351869,1.4,0.1,2.5,Shopping
tipster.bg,351871,351871,0.91,0.32,13,Shopping
macysinc.com,351873,351873,1.6,0.07,1.5,Shopping
optoma.co.uk,351877,351877,1.5,0.08,1.9,Shopping
northbayou.tmall.com,351879,351879,1,0.1,3,Shopping
fixservis.sk,351881,351881,1.2,0.12,3.6,Shopping
bikewagon.com,351888,351888,1.6,0.07,1.7,Shopping
bollywoodkart.com,351890,351890,1.2,0.14,4.4,Shopping
productswithlove.de,351893,351893,0.95,0.28,11,Shopping
coupon.com,351895,351895,1,0.14,4,Shopping
larrydeadstock.com,351899,351899,1.3,0.12,3.4,Shopping
gearfire.com,351905,351905,1.5,0.08,2,Shopping
minhshop.vn,351910,351910,1.1,0.19,6.4,Shopping
clarins.co.uk,351926,351926,1.3,0.1,2.7,Shopping
nelture.com,351927,351927,1,0.1,3,Shopping
aventon.com,351936,351936,1.3,0.11,3.3,Shopping
momdeals.com,351940,351940,1.7,0.06,1.4,Shopping
istoreindia.com,351944,351944,1.3,0.11,3.1,Shopping
klevyj.com,351952,351952,1.8,0.06,1.1,Shopping
123kif.ir,351954,351954,0.94,0.28,11,Shopping
profchina.ru,351956,351956,2,0.05,1,Shopping
agooday.com,351958,351958,1.5,0.08,1.9,Shopping
australiangear.com,351966,351966,1.3,0.11,3.1,Shopping
100kupon.ru,351967,351967,1.2,0.13,4,Shopping
barradoce.com.br,351968,351968,1.3,0.1,2.9,Shopping
stroka.kg,351975,351975,1.5,0.08,1.9,Shopping
tracfonereviewer.blogspot.com,351979,351979,1.8,0.06,1.2,Shopping
findlayhats.com,351987,351987,1.1,0.17,5.5,Shopping
classifiedny.com,351996,351996,1,0.23,8.5,Shopping
thereddoor.com,351997,351997,1.3,0.11,3.3,Shopping
nettotobak.com,352009,352009,1.2,0.14,4.5,Shopping
levelupvapor.com,352010,352010,1.2,0.14,4.5,Shopping
defencereview.gr,352011,352011,1.3,0.1,2.7,Shopping
stagshop.com,352023,352023,1.1,0.17,5.7,Shopping
boardshop.co.uk,352030,352030,1.3,0.11,3.1,Shopping
yessport.pl,352043,352043,1.5,0.08,2.1,Shopping
bradfordexchange.ca,352048,352048,1.3,0.1,2.7,Shopping
food4patriots.com,352078,352078,1.6,0.07,1.5,Shopping
bureauxlocaux.com,352086,352086,1.5,0.08,2,Shopping
dormitienda.com,352089,352089,1.4,0.1,2.6,Shopping
sumaho-susume.com,352103,352103,2,0.05,1,Shopping
daytimer.co.uk,352106,352106,1.5,0.08,2,Shopping
annasheffield.com,352117,352117,1.2,0.12,3.5,Shopping
joyetech.us,352124,352124,1.3,0.11,3,Shopping
jigsawpuzzle.co.uk,352129,352129,1,0.23,8.3,Shopping
fisiostore.it,352130,352130,1.1,0.17,5.8,Shopping
farmacianovadamaia.pt,352137,352137,1,0.08,2,Shopping
autobodystore.com,352139,352139,1.7,0.06,1.3,Shopping
eoptom.club,352155,352155,1,0.2,7.2,Shopping
donguri-sora.com,352167,352167,1,0.12,4,Shopping
electronique-mixte.fr,352176,352176,0.94,0.29,11,Shopping
tabletmonkeys.com,352182,352182,1.6,0.07,1.7,Shopping
iconiq.cz,352186,352186,1.6,0.07,1.6,Shopping
backdropexpress.com,352190,352190,1.5,0.08,1.9,Shopping
elecomp.ru,352210,352210,1.3,0.11,3.3,Shopping
mda-electromenager.com,352224,352224,1.2,0.13,3.8,Shopping
trancheemilitaire.com,352225,352225,1,0.18,6,Shopping
qpbilisim.com.tr,352237,352237,1.5,0.08,2,Shopping
multarte.com.br,352241,352241,1.9,0.05,1,Shopping
graupner.com,352246,352246,1.1,0.15,4.9,Shopping
packnfly.net,352248,352248,1.1,0.17,5.9,Shopping
industrie.com.au,352258,352258,1.1,0.15,4.8,Shopping
techkiste.com,352264,352264,1.5,0.08,1.8,Shopping
chrysler.ca,352265,352265,1.4,0.1,2.6,Shopping
hzqcjj.com,352269,352269,2,0.07,1,Shopping
pieces-online.com,352270,352270,1.3,0.11,3.3,Shopping
simtarife.de,352273,352273,1.8,0.06,1.2,Shopping
asapsemi.com,352274,352274,1.8,0.06,1.1,Shopping
imatreshki.ru,352276,352276,1.2,0.14,4.4,Shopping
bodyworld.sk,352292,352292,1.2,0.12,3.7,Shopping
ilpen.com.tr,352294,352294,1.1,0.18,6.3,Shopping
thechennaimobiles.com,352309,352309,1.2,0.14,4.3,Shopping
siamintershop.com,352311,352311,1.2,0.12,3.5,Shopping
aromatics.com,352320,352320,1.1,0.15,4.7,Shopping
kharrazionline.com,352321,352321,1.1,0.15,4.7,Shopping
lampa.it,352324,352324,1.3,0.11,3,Shopping
goodlookin.pl,352328,352328,1,0.2,7,Shopping
decoholic.org,352329,352329,1.7,0.06,1.4,Shopping
eyewearinsight.com,352330,352330,0.8,0.54,25,Shopping
sew-world.ru,352332,352332,1.6,0.07,1.5,Shopping
maggiolieditore.it,352333,352333,1.3,0.11,3.1,Shopping
raithos.github.io,352336,352336,1.9,0.05,1.1,Shopping
xn----7sbbil6bsrpx.xn--p1ai,352340,352340,1.6,0.07,1.7,Shopping
soxy.com,352348,352348,1.3,0.1,2.9,Shopping
lordtimepieces.com,352349,352349,1.3,0.11,3.1,Shopping
newbeedrone.com,352352,352352,1.2,0.14,4.2,Shopping
height-converter.com,352364,352364,1.9,0.05,1,Shopping
hallmark.be,352367,352367,1,0.22,8,Shopping
ufusoft.com,352374,352374,1.8,0.06,1.1,Shopping
oyunalisveris.com,352396,352396,1.2,0.14,4.3,Shopping
hembiobutiken.se,352428,352428,1.2,0.12,3.5,Shopping
fanatik.com.ua,352438,352438,1,0.2,6.9,Shopping
streetmarket.ru,352452,352452,1.2,0.12,3.4,Shopping
mtr.se,352456,352456,1.1,0.17,5.5,Shopping
napapijri.co.uk,352459,352459,1.3,0.11,3.3,Shopping
lensway.no,352467,352467,1.2,0.14,4.3,Shopping
jackssurfboards.com,352470,352470,1.3,0.11,3.2,Shopping
bekiabelleza.com,352476,352476,1.8,0.06,1.2,Shopping
zertek.com.tr,352503,352503,1,0.21,7.7,Shopping
domaingames.com.br,352504,352504,1.1,0.17,5.7,Shopping
grass.su,352506,352506,1.1,0.16,5.3,Shopping
bazari.org,352515,352515,1.2,0.14,4.3,Shopping
drewpritchard.co.uk,352516,352516,1.2,0.12,3.7,Shopping
injectorservice.com.ua,352521,352521,1.4,0.08,2.1,Shopping
pcshopper.co.za,352522,352522,1.3,0.11,3.2,Shopping
cortinadecor.com,352536,352536,1.7,0.07,1.5,Shopping
4-mini.net,352537,352537,2,0.08,2,Shopping
printloja.com.br,352556,352556,1.4,0.09,2.3,Shopping
antik1941.ru,352559,352559,1.2,0.12,3.5,Shopping
biser-opt.ru,352561,352561,0.98,0.24,9.1,Shopping
myfujifilm.se,352562,352562,1.2,0.13,4.1,Shopping
optimalprint.es,352569,352569,1.2,0.12,3.7,Shopping
globalsugarart.com,352575,352575,1.2,0.13,3.8,Shopping
nissa.ro,352580,352580,1,0.21,7.8,Shopping
karimoku.co.jp,352582,352582,2,0.07,2,Shopping
hecht.sk,352591,352591,1.1,0.16,5.1,Shopping
allbuyshop.ru,352599,352599,1.6,0.07,1.7,Shopping
koral.com,352611,352611,1.3,0.1,2.8,Shopping
lulukabaraka.com,352615,352615,1.2,0.13,4.1,Shopping
terreseteaux.fr,352618,352618,1.3,0.1,2.7,Shopping
bowsandarrowsberkeley.com,352625,352625,1.4,0.09,2.5,Shopping
christophe-carrio.com,352629,352629,1.5,0.08,2,Shopping
rub-lab.com,352631,352631,1,0.08,2,Shopping
verycard.net,352632,352632,1,0.1,3,Shopping
fjt-shop.store,352661,352661,1.3,0.1,3,Shopping
brands4all.com.gr,352666,352666,1.1,0.16,5,Shopping
autochast.com.ua,352671,352671,1.3,0.1,2.7,Shopping
123-3d.nl,352674,352674,1,0.2,7.1,Shopping
infinitysom.com.br,352676,352676,1.2,0.12,3.5,Shopping
tramontina.com,352682,352682,1.2,0.13,3.9,Shopping
shophair.ru,352684,352684,1.3,0.11,3.1,Shopping
alkohol.cz,352685,352685,1.3,0.11,3.1,Shopping
rayallen.com,352688,352688,1.4,0.09,2.4,Shopping
prigorod77.ru,352696,352696,1.2,0.13,3.8,Shopping
antien.vn,352701,352701,1.4,0.09,2.3,Shopping
roxytaiwan.com.tw,352704,352704,1.2,0.14,4.5,Shopping
trekmag.com,352721,352721,1.5,0.07,1.8,Shopping
nelson.nl,352725,352725,1.2,0.14,4.2,Shopping
arturmodel.cz,352747,352747,1.2,0.14,4.6,Shopping
repmart.jp,352762,352762,2,0.07,1,Shopping
libratone.com,352763,352763,1.4,0.09,2.5,Shopping
habitat-automatisme.com,352779,352779,1.3,0.11,3,Shopping
otoplenie-gid.ru,352780,352780,1.8,0.06,1.2,Shopping
esteelauder.com.tw,352782,352782,1.3,0.1,2.8,Shopping
damasjewellery.com,352792,352792,1.2,0.13,3.9,Shopping
kranok.ua,352796,352796,1.3,0.1,2.8,Shopping
rockcitykicks.com,352799,352799,1.5,0.08,2,Shopping
cleanshop.ru,352826,352826,1.3,0.11,3.3,Shopping
saamtadbir.com,352831,352831,1.1,0.16,5.1,Shopping
galam.tm,352841,352841,1.5,0.08,2,Shopping
svmcards.com,352842,352842,1.4,0.09,2.5,Shopping
americanmedical-id.com,352850,352850,1.3,0.1,2.7,Shopping
rcteam.fr,352858,352858,1.3,0.1,2.8,Shopping
iamstudent.at,352861,352861,1.3,0.1,2.8,Shopping
westmister.eu,352863,352863,1.2,0.12,3.4,Shopping
acpm-despachante.com,352868,352868,2,0.07,2,Shopping
mypharmacy.gr,352886,352886,1.1,0.17,5.8,Shopping
wireshop.it,352893,352893,1.4,0.09,2.3,Shopping
hgtvhomebysherwinwilliams.com,352895,352895,1.3,0.1,2.8,Shopping
mojaljekarna.hr,352900,352900,1.3,0.1,2.8,Shopping
toyland.co.il,352903,352903,1.3,0.1,2.8,Shopping
lorealparis.ca,352906,352906,1.5,0.08,1.9,Shopping
citylink.tw,352907,352907,1.3,0.1,2.9,Shopping
markazkala.com,352920,352920,0.96,0.26,9.8,Shopping
digialum.com,352928,352928,1.3,0.11,3.4,Shopping
automd.com,352929,352929,1.5,0.08,1.9,Shopping
canadianaffair.com,352935,352935,1.5,0.08,1.9,Shopping
mrliving.com.tw,352943,352943,1,0.2,7.3,Shopping
18miss.com,352946,352946,1.4,0.1,2.6,Shopping
mihanstock.com,352954,352954,1.3,0.12,3.4,Shopping
dasweltauto.ro,352958,352958,1.8,0.06,1.2,Shopping
rapshop.su,352971,352971,1.2,0.12,3.6,Shopping
goldmine-elec-products.com,352972,352972,1.2,0.12,3.6,Shopping
online-shop.kz,352989,352989,1.8,0.06,1.2,Shopping
twucm.com,352990,352990,1,0.19,6.8,Shopping
keramostar.ru,352993,352993,1.2,0.12,3.5,Shopping
eurogsm.ro,352998,352998,1.4,0.08,2.2,Shopping
cigarboxnation.com,353003,353003,1.4,0.09,2.3,Shopping
bisqueimports.com,353004,353004,1.2,0.14,4.4,Shopping
atlantis-onlineshop.de,353013,353013,1.1,0.19,6.5,Shopping
bec-et-croc.com,353017,353017,1.5,0.07,1.7,Shopping
cafeducycliste.com,353035,353035,1.1,0.18,6,Shopping
hansa.ru,353042,353042,1.4,0.1,2.6,Shopping
e-campi.gr,353043,353043,1.3,0.11,3.3,Shopping
adelaidetools.com.au,353058,353058,0.98,0.24,9,Shopping
compado.de,353063,353063,1.9,0.05,1.1,Shopping
synology.tmall.com,353073,353073,2,0.07,2,Shopping
faguo-store.com,353079,353079,1,0.13,4,Shopping
qcola.com.br,353083,353083,1.1,0.15,4.7,Shopping
inter-step.ru,353086,353086,1.5,0.08,1.9,Shopping
pennstainless.com,353087,353087,1.6,0.07,1.6,Shopping
art.fr,353094,353094,1.3,0.1,2.8,Shopping
spravka7.ru,353105,353105,1.7,0.06,1.3,Shopping
premierzal.ru,353111,353111,1.2,0.12,3.4,Shopping
notino.nl,353113,353113,1.1,0.16,5.4,Shopping
dynafit.com,353119,353119,1.3,0.1,2.8,Shopping
weike61.com,353120,353120,0.9,0.41,20,Shopping
monequerre.fr,353122,353122,1.9,0.05,1,Shopping
surui.tmall.com,353129,353129,1,0.11,3,Shopping
kitchentrotter.com,353141,353141,1.7,0.06,1.4,Shopping
digitalsimples.blogspot.com,353156,353156,1.8,0.06,1.1,Shopping
vans.ie,353165,353165,1,0.19,6.7,Shopping
sg-fashion-snap.com,353169,353169,1,0.13,4,Shopping
x-ph.com,353174,353174,1.3,0.1,2.9,Shopping
tuco.net,353180,353180,1.2,0.14,4.3,Shopping
brandtpolaris.ru,353183,353183,1.3,0.12,3.4,Shopping
healthykin.com,353187,353187,1.4,0.1,2.6,Shopping
treadmilldoctor.com,353191,353191,1.5,0.07,1.8,Shopping
invertory.ru,353194,353194,1.5,0.08,1.9,Shopping
torpedogratis.org,353195,353195,1.4,0.09,2.2,Shopping
agentathletica.com,353200,353200,1.7,0.06,1.4,Shopping
jharonka.com,353203,353203,1.2,0.12,3.7,Shopping
salesspublication.com,353204,353204,1.4,0.09,2.4,Shopping
maxmax.cz,353205,353205,1.2,0.12,3.5,Shopping
kspcdic.com,353209,353209,1,0.21,7.4,Shopping
3013.cn,353212,353212,2,0.05,1,Shopping
americanbarbell.com,353216,353216,1.3,0.1,2.7,Shopping
yorkwall.com,353237,353237,1.1,0.16,5.3,Shopping
mapfactor.com,353242,353242,1.1,0.15,4.6,Shopping
polyandbark.com,353245,353245,1.4,0.09,2.5,Shopping
bargainhardware.co.uk,353252,353252,1.1,0.18,6,Shopping
kaigai-tsuhan.org,353255,353255,2,0.06,1,Shopping
delonghi.ru,353257,353257,1.4,0.09,2.3,Shopping
alternate.dk,353258,353258,1.2,0.12,3.6,Shopping
asicsonline.com,353260,353260,1.4,0.1,2.6,Shopping
shopfreemart.com,353263,353263,1.2,0.13,3.9,Shopping
farmaciaribera.es,353265,353265,1.5,0.08,1.9,Shopping
madamebridal.com,353277,353277,1.2,0.12,3.8,Shopping
bettereyewear.com,353290,353290,1.2,0.12,3.6,Shopping
snowboard-online.sk,353291,353291,1.2,0.13,3.8,Shopping
showict.com,353294,353294,1.7,0.06,1.3,Shopping
sport-redler.de,353299,353299,1.2,0.12,3.7,Shopping
calligaris.com,353309,353309,1.2,0.13,4.1,Shopping
salamander-online.de,353311,353311,1.3,0.11,3.2,Shopping
scorett.se,353316,353316,1.4,0.1,2.6,Shopping
hesesm.tmall.com,353325,353325,2,0.06,1,Shopping
viavarejo.com.br,353333,353333,1.7,0.07,1.4,Shopping
amusesociety.com,353341,353341,1.1,0.16,5.4,Shopping
wohnklamotte.de,353348,353348,1.8,0.06,1.2,Shopping
melandrose.com,353361,353361,1.4,0.1,2.6,Shopping
ourisa.com,353364,353364,1,0.12,4,Shopping
loom-osaka.com,353375,353375,1,0.11,3,Shopping
gerthshop.in,353378,353378,1.1,0.15,5,Shopping
emtcompany.com,353389,353389,1.4,0.1,2.6,Shopping
dropshippers.ir,353390,353390,0.86,0.39,17,Shopping
glamseamless.com,353394,353394,1.3,0.1,2.8,Shopping
ullapopken.com,353406,353406,1.1,0.15,4.6,Shopping
marika.com,353407,353407,1.1,0.16,5.3,Shopping
solden.be,353409,353409,1.6,0.07,1.7,Shopping
speedybarcodes.com,353422,353422,1.3,0.11,3.2,Shopping
fashionchick.nl,353425,353425,1.5,0.08,2,Shopping
daphne.tmall.com,353432,353432,1,0.18,6,Shopping
hypergymco.com,353445,353445,1.8,0.06,1.1,Shopping
lenremont.ru,353446,353446,1.4,0.09,2.4,Shopping
mytoys.com,353447,353447,1.9,0.05,1,Shopping
newmart.ru,353459,353459,1.4,0.08,2.1,Shopping
gunmart.net,353462,353462,1.7,0.06,1.4,Shopping
tectake.fr,353472,353472,1.3,0.11,3.3,Shopping
schuhbeck.de,353476,353476,1.7,0.06,1.4,Shopping
truba.ua,353483,353483,1,0.1,3,Shopping
wesew.ru,353491,353491,1.4,0.09,2.5,Shopping
bidz.com,353493,353493,1.1,0.16,5.2,Shopping
icemachinesplus.com,353496,353496,1.1,0.18,6.4,Shopping
ellecanada.com,353499,353499,1.7,0.06,1.4,Shopping
myhuo.net,353501,353501,1,0.2,7,Shopping
vlebazaar.in,353503,353503,1.2,0.14,4.6,Shopping
contractorsdirect.com,353510,353510,1.1,0.18,6,Shopping
samoletik-shop.ru,353514,353514,1,0.2,7.1,Shopping
raidlight.com,353516,353516,1.3,0.1,2.8,Shopping
2kreviews.com,353517,353517,1.9,0.05,1.1,Shopping
allbookstores.com,353520,353520,1.3,0.1,2.6,Shopping
tyroola.com.au,353527,353527,1.3,0.1,2.8,Shopping
codereduction-fr.com,353528,353528,1.9,0.05,1,Shopping
thewellarmedwoman.com,353529,353529,1.4,0.09,2.5,Shopping
zhiyun.us,353537,353537,1.4,0.09,2.3,Shopping
brandability.co.za,353539,353539,1,0.19,6.7,Shopping
amisragas.co.il,353544,353544,1.3,0.11,3.1,Shopping
milkbooks.com,353557,353557,1,0.2,7,Shopping
multi-com.eu,353577,353577,1.5,0.08,1.8,Shopping
yeskicks.cn,353581,353581,0.85,0.41,18,Shopping
tfl-shop.ru,353595,353595,1.5,0.08,2,Shopping
boozebud.com,353604,353604,1.5,0.07,1.7,Shopping
furniturewithasoul.com,353625,353625,1.1,0.16,5.3,Shopping
playopoly.com,353628,353628,1.9,0.05,1.1,Shopping
mdg.com,353640,353640,1.3,0.11,3.3,Shopping
kkwfragrance.com,353649,353649,1.4,0.09,2.3,Shopping
