url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code,dp,deceptive
destinationmaternity.com,296820,296820,1.5,0.17,4.4,Shopping,en,True,False
80eighty.com,296841,296841,1.5,0.17,4.3,Shopping,en,False,False
blackphoenixalchemylab.com,296869,296869,1.3,0.22,6.0,Shopping,en,False,False
simpsonraceproducts.com,296884,296884,1.5,0.16,4.0,Shopping,en,False,False
4mdmedical.com,296913,296913,2.0,0.09,1.6,Shopping,en,False,False
adlibfashion.com,296920,296920,1.4,0.19,5.0,Shopping,en,False,False
betterbatt.com.au,297698,297698,1.6,0.13,2.9,Shopping,en,False,False
uzitalk.com,297705,297705,1.2,0.28,8.2,Shopping,en,False,False
loefflerrandall.com,297723,297723,1.5,0.15,3.5,Shopping,en,True,False
lastnightoffreedom.co.uk,297740,297740,1.3,0.25,7.3,Shopping,en,False,False
maxiaids.com,297765,297765,1.7,0.12,2.5,Shopping,en,False,False
simplybeach.com,297781,297781,1.5,0.15,3.7,Shopping,en,False,False
sophieandtoffee.com,297783,297783,1.5,0.15,3.6,Shopping,en,False,False
surplusammo.com,297797,297797,1.6,0.13,3.1,Shopping,en,False,False
blackoctopus-sound.com,297843,297843,1.9,0.09,1.8,Shopping,en,False,False
tacticaldistributors.com,297875,297875,1.6,0.14,3.1,Shopping,en,False,False
bullionexchanges.com,297905,297905,1.7,0.11,2.4,Shopping,en,False,False
truckspring.com,297941,297941,1.8,0.1,2.1,Shopping,en,False,False
storelatina.com,297966,297966,2.2,0.07,1.2,Shopping,en,False,False
mcm-europe.fr,297990,297990,1.2,0.32,9.8,Shopping,en,False,False
dorriswedding.com,297996,297996,1.5,0.16,4.0,Shopping,en,False,False
gasbike.net,298070,298070,1.7,0.12,2.7,Shopping,en,True,True
kryssma.com,298090,298090,1.0,0.16,4.0,Shopping,en,False,False
connox.com,298190,298190,2.0,0.08,1.5,Shopping,en,False,False
chefsarmoury.com,298227,298227,1.7,0.11,2.0,Shopping,en,False,False
hokagestore.com,298238,298238,1.5,0.15,3.5,Shopping,en,False,False
tommiecopper.com,298249,298249,1.6,0.12,2.8,Shopping,en,False,False
evinrude.com,298263,298263,1.7,0.11,2.3,Shopping,en,False,False
milspecmonkey.com,298273,298273,1.5,0.17,4.1,Shopping,en,False,False
countryoutfitter.com,298309,298309,1.6,0.13,3.0,Shopping,en,False,False
ecodirect.com,298345,298345,1.8,0.1,1.9,Shopping,en,False,False
tvstoreonline.com,298383,298383,1.4,0.19,4.8,Shopping,en,False,False
preciouslittleone.com,298408,298408,1.6,0.13,2.9,Shopping,en,False,False
zotezo.com,298437,298437,1.5,0.15,3.7,Shopping,en,True,True
wholesalegadgetparts.com,298456,298456,1.8,0.1,2.0,Shopping,en,False,False
nyfifth.com,298470,298470,1.1,0.43,14.0,Shopping,en,False,False
fishingtackleshop.com.au,298512,298512,1.8,0.1,2.1,Shopping,en,False,False
alumnihall.com,298531,298531,1.3,0.22,6.0,Shopping,en,False,False
24hours.pk,298562,298562,1.9,0.09,1.8,Shopping,en,False,False
soyalto.com,298578,298578,1.0,0.49,20.0,Shopping,en,False,False
blochworld.com,298639,298639,1.3,0.23,6.3,Shopping,en,False,False
marysia.com,298642,298642,1.0,0.22,6.0,Shopping,en,False,False
digitalworldhd.com,298644,298644,1.7,0.11,2.4,Shopping,en,False,False
giftcardbin.com,298665,298665,1.5,0.15,3.5,Shopping,en,False,False
hobbywarehouse.com.au,298673,298673,1.7,0.12,2.6,Shopping,en,False,False
featheredfriends.com,298742,298742,1.5,0.15,3.5,Shopping,en,False,False
wohven.com,298749,298749,1.5,0.15,3.5,Shopping,en,False,False
otterbox.asia,298779,298779,1.8,0.1,1.9,Shopping,en,False,False
paddockspares.com,298785,298785,1.3,0.24,7.0,Shopping,en,False,False
surefit.com,298800,298800,1.7,0.12,2.5,Shopping,en,False,False
batabd.com,298818,298818,1.4,0.17,4.3,Shopping,en,False,False
dynamicsounds.co.uk,298839,298839,1.7,0.11,2.4,Shopping,en,False,False
ohhdeer.com,298981,298981,1.3,0.21,5.6,Shopping,en,False,False
finisterre.com,298988,298988,1.5,0.15,3.6,Shopping,en,False,False
inlineskates.com,299055,299055,1.8,0.1,2.1,Shopping,en,True,False
binge.ae,299085,299085,1.5,0.14,3.4,Shopping,en,False,False
fancyproductdesigner.com,299099,299099,1.4,0.19,4.9,Shopping,en,False,False
avavav.com,299111,299111,2.82,0.15,1.96,Shopping,en,False,False
allithypermarket.com.my,299116,299116,1.6,0.14,3.3,Shopping,en,False,False
valextra.com,299121,299121,2.0,0.15,4.0,Shopping,en,False,False
tenthousand.cc,299147,299147,1.7,0.12,2.6,Shopping,en,False,False
aaghalalfoods.jp,299186,299186,1.0,0.23,6.0,Shopping,en,False,False
fatbuddhastore.com,299216,299216,1.8,0.1,2.0,Shopping,en,True,False
thejerusalemgiftshop.com,299247,299247,1.0,0.64,24.0,Shopping,en,False,False
suitsuit.com,299291,299291,1.0,0.27,8.0,Shopping,en,False,False
chilternseeds.co.uk,299300,299300,1.2,0.34,11.0,Shopping,en,False,False
thebodyshop.com.my,299334,299334,1.4,0.2,5.4,Shopping,en,True,False
bazaargadgets.com,299435,299435,2.43,0.17,2.62,Shopping,en,False,False
candyfavorites.com,299483,299483,1.8,0.1,2.0,Shopping,en,True,False
marcytilton.com,299484,299484,1.6,0.13,3.1,Shopping,en,True,False
headcovers.com,299485,299485,2.0,0.08,1.5,Shopping,en,False,False
ultrafootball.com,299496,299496,1.3,0.21,5.7,Shopping,en,False,False
lo-la.nl,299509,299509,2.0,0.15,4.0,Shopping,en,False,False
theweddingbrigade.com,299579,299579,1.7,0.12,2.7,Shopping,en,False,False
thebathoutlet.com,299610,299610,1.7,0.11,2.4,Shopping,en,False,False
prairienursery.com,299659,299659,1.3,0.24,7.0,Shopping,en,False,False
fabled.com,299687,299687,1.6,0.12,2.7,Shopping,en,False,False
geekaygames.com,299699,299699,1.5,0.14,3.4,Shopping,en,False,False
kidbox.com,299754,299754,1.8,0.1,2.0,Shopping,en,False,False
yumo.ca,299868,299868,1.4,0.17,4.2,Shopping,en,True,False
wondercostumes.com,299892,299892,1.1,0.36,10.0,Shopping,en,False,False
discountgolfworld.com,299942,299942,1.7,0.11,2.3,Shopping,en,False,False
knivesplus.com,299980,299980,1.4,0.18,4.5,Shopping,en,False,False
bagsoflove.com,300018,300018,1.8,0.1,1.9,Shopping,en,False,False
coverfx.com,300068,300068,1.7,0.12,2.6,Shopping,en,False,False
meileaf.com,300090,300090,1.4,0.18,4.5,Shopping,en,False,False
theproshop.co.za,300092,300092,1.4,0.18,4.7,Shopping,en,False,False
desirewear.co,300136,300136,2.0,0.1,2.0,Shopping,en,True,False
tecobuy.co.uk,300187,300187,1.8,0.1,2.1,Shopping,en,False,False
caseable.com,300188,300188,1.8,0.1,2.0,Shopping,en,False,False
one4all.ie,300221,300221,1.7,0.12,2.7,Shopping,en,False,False
carbonmiata.com,300247,300247,1.6,0.13,3.1,Shopping,en,False,False
simrad-yachting.com,300254,300254,1.4,0.17,4.2,Shopping,en,False,False
nightingale.com,300266,300266,1.8,0.1,1.9,Shopping,en,False,False
attitude-europe.com,300288,300288,1.5,0.16,4.0,Shopping,en,False,False
scdb.info,300319,300319,1.7,0.11,2.4,Shopping,en,False,False
chemistdirect.com.au,300373,300373,1.0,0.17,4.0,Shopping,en,False,False
granitegear.com,300447,300447,1.4,0.17,4.3,Shopping,en,False,False
colorndrive.com,300448,300448,1.9,0.09,1.9,Shopping,en,False,False
elli.com,300458,300458,1.8,0.1,2.1,Shopping,en,False,False
znaturalfoods.com,300473,300473,1.4,0.19,5.1,Shopping,en,False,False
modchip83.com,300509,300509,2.0,0.08,1.6,Shopping,en,False,False
tcgrepublic.com,300565,300565,1.3,0.21,5.6,Shopping,en,False,False
cip1.com,300566,300566,1.3,0.22,6.1,Shopping,en,False,False
perfectkickz.ru,300607,300607,1.3,0.2,5.5,Shopping,en,False,False
threesixtycameras.com,300610,300610,2.1,0.07,1.3,Shopping,en,False,False
hellotoys.net,300624,300624,2.3,0.07,1.1,Shopping,en,False,False
zon.tools,300628,300628,1.4,0.19,5.0,Shopping,en,False,False
yogisurprise.com,300647,300647,1.5,0.14,3.5,Shopping,en,True,False
woodmizer.com,300655,300655,1.5,0.15,3.7,Shopping,en,False,False
dogids.com,300659,300659,2.0,0.08,1.6,Shopping,en,False,False
spotmodel.com,300675,300675,1.4,0.2,5.3,Shopping,en,True,False
outwell.com,300719,300719,1.6,0.13,3.0,Shopping,en,False,False
witt-international.co.uk,300825,300825,1.5,0.14,3.3,Shopping,en,False,False
binauralbeatsmeditation.com,300833,300833,1.9,0.09,1.7,Shopping,en,False,False
metro.com.sg,300846,300846,1.8,0.1,2.0,Shopping,en,False,False
ripnroll.com,300902,300902,1.8,0.1,2.0,Shopping,en,False,False
lacedup.com,300906,300906,1.6,0.13,2.9,Shopping,en,False,False
broncograveyard.com,300919,300919,1.5,0.16,3.9,Shopping,en,False,False
absolutemusic.co.uk,300972,300972,2.0,0.08,1.4,Shopping,en,False,False
biovision.com,301003,301003,2.1,0.08,1.4,Shopping,en,False,False
tjori.com,301012,301012,1.5,0.14,3.4,Shopping,en,True,False
theroomplace.com,301065,301065,1.4,0.17,4.3,Shopping,en,False,False
rogarena.com,301089,301089,1.6,0.13,3.0,Shopping,en,False,False
sarraf.com,301096,301096,1.5,0.14,3.4,Shopping,en,False,False
playbike.ro,301106,301106,1.2,0.27,8.2,Shopping,en,False,False
privatelabelextensions.com,301108,301108,1.7,0.11,2.5,Shopping,en,False,False
aedsuperstore.com,301109,301109,1.8,0.1,2.1,Shopping,en,False,False
ellad2.com,301126,301126,1.0,0.59,21.0,Shopping,en,False,False
pacvan.com,301140,301140,2.71,0.18,2.47,Shopping,en,False,False
wisteria.com,301221,301221,1.5,0.15,3.5,Shopping,en,False,False
ideal808.com,301310,301310,1.5,0.16,4.0,Shopping,en,False,False
myshops.ae,301372,301372,1.9,0.09,1.8,Shopping,en,False,False
hickies.com,301457,301457,1.6,0.12,2.7,Shopping,en,False,False
tormach.com,301481,301481,1.7,0.11,2.3,Shopping,en,False,False
oil-stores.gr,301483,301483,1.6,0.14,3.2,Shopping,en,False,False
tennis-point.co.uk,301496,301496,1.5,0.15,3.7,Shopping,en,False,False
naturerepublicusa.com,301509,301509,1.7,0.12,2.5,Shopping,en,False,False
graceeleyae.com,301516,301516,1.7,0.12,2.6,Shopping,en,False,False
abcwarehouse.com,301576,301576,1.5,0.16,4.0,Shopping,en,False,False
lunartoystore.com,301612,301612,1.5,0.15,3.8,Shopping,en,False,False
bossini.com,301618,301618,1.3,0.25,7.2,Shopping,en,False,False
screenguards.co.in,301627,301627,1.4,0.17,4.3,Shopping,en,True,True
digitsu.com,301629,301629,1.5,0.15,3.7,Shopping,en,False,False
massivejoes.com,301663,301663,1.7,0.11,2.4,Shopping,en,False,False
skinomi.com,301682,301682,1.8,0.1,2.1,Shopping,en,False,False
kiehlstimes.com.my,301744,301744,1.4,0.19,5.0,Shopping,en,False,False
crazyshirts.com,301903,301903,1.4,0.18,4.8,Shopping,en,False,False
blueskyvitamin.com,301933,301933,1.8,0.1,2.0,Shopping,en,False,False
ihomeaudio.com,301954,301954,1.7,0.11,2.4,Shopping,en,False,False
dragonframe.com,301974,301974,1.7,0.11,2.4,Shopping,en,False,False
desiolens.com,302010,302010,1.5,0.16,4.0,Shopping,en,False,False
rivbike.com,302049,302049,1.6,0.12,2.7,Shopping,en,False,False
taser.com,302051,302051,1.6,0.12,2.6,Shopping,en,False,False
tenthousandvillages.com,302053,302053,1.6,0.13,3.0,Shopping,en,False,False
imageskincare.com,302057,302057,1.3,0.21,5.9,Shopping,en,False,False
lpgear.com,302063,302063,1.9,0.08,1.6,Shopping,en,False,False
yeswevibe.com,302112,302112,1.5,0.15,3.7,Shopping,en,True,True
numberoneshoes.co.nz,302121,302121,1.4,0.18,4.7,Shopping,en,False,False
fleshjack.com,302149,302149,1.5,0.15,3.9,Shopping,en,False,False
babyeze.co.uk,302157,302157,1.2,0.33,10.0,Shopping,en,False,False
teljoy.co.za,302158,302158,1.6,0.13,2.9,Shopping,en,False,False
vavavoom.ie,302201,302201,1.5,0.14,3.3,Shopping,en,False,False
blusharkstraps.com,302281,302281,1.5,0.15,3.6,Shopping,en,False,False
wdrake.com,302284,302284,1.6,0.13,3.1,Shopping,en,False,False
autometer.com,302475,302475,1.5,0.15,3.9,Shopping,en,False,False
usefulcharts.com,302495,302495,2.0,0.08,1.4,Shopping,en,False,False
m2all.com,302518,302518,1.4,0.18,4.6,Shopping,en,False,False
caseyard.com,302546,302546,1.0,0.34,10.0,Shopping,en,False,False
vaporsupply.com,302731,302731,1.3,0.21,5.7,Shopping,en,False,False
trampaboards.com,302733,302733,1.4,0.16,4.1,Shopping,en,False,False
govmint.com,302746,302746,2.0,0.08,1.4,Shopping,en,False,False
normann-copenhagen.com,302782,302782,1.5,0.14,3.4,Shopping,en,False,False
rocklove.com,302810,302810,1.0,0.23,7.0,Shopping,en,False,False
coppercustom.com,302814,302814,1.6,0.13,3.1,Shopping,en,False,False
beautyblender.com,302826,302826,1.6,0.13,3.2,Shopping,en,False,False
territoryahead.com,302901,302901,1.5,0.14,3.4,Shopping,en,False,False
nickisdiapers.com,302912,302912,1.3,0.2,5.7,Shopping,en,False,False
ttcombat.com,302979,302979,1.4,0.16,4.2,Shopping,en,False,False
zegna.us,302981,302981,1.6,0.12,2.6,Shopping,en,False,False
ladyvlondon.com,302984,302984,1.3,0.24,6.9,Shopping,en,False,False
hurleyburley.com,303004,303004,2.0,0.12,3.0,Shopping,en,False,False
manieredevoir.com,303036,303036,1.5,0.14,3.4,Shopping,en,False,False
ironmind-store.com,303057,303057,1.3,0.2,5.5,Shopping,en,False,False
dssmith.com,303066,303066,1.7,0.11,2.3,Shopping,en,False,False
yeslogistics.com.my,303068,303068,1.2,0.27,8.2,Shopping,en,False,False
bloomsbythebox.com,303077,303077,1.5,0.14,3.5,Shopping,en,False,False
elc.co.uk,303128,303128,1.4,0.16,4.1,Shopping,en,False,False
showzstore.com,303158,303158,1.4,0.17,4.3,Shopping,en,False,False
acmecorp.com,303192,303192,1.4,0.18,4.9,Shopping,en,False,False
rdxsports.com,303193,303193,1.6,0.13,2.9,Shopping,en,False,False
touchlcdbaba.com,303194,303194,2.0,0.08,1.4,Shopping,en,False,False
photoboothtemplates.com,303212,303212,1.2,0.28,8.7,Shopping,en,False,False
bulkea.com,303220,303220,1.5,0.14,3.5,Shopping,en,False,False
subtypestore.com,303346,303346,1.6,0.12,2.8,Shopping,en,False,False
ecapcity.com,303402,303402,1.7,0.11,2.4,Shopping,en,False,False
toolstoliveby.com.tw,303411,303411,1.2,0.25,7.6,Shopping,en,False,False
fugoo.com,303471,303471,1.8,0.1,2.0,Shopping,en,True,False
ellaparadis.com,303475,303475,1.7,0.11,2.4,Shopping,en,False,False
gkgundamkit.com,303501,303501,1.5,0.14,3.3,Shopping,en,False,False
monroeandmain.com,303506,303506,1.3,0.24,7.0,Shopping,en,False,False
slikhaarshop.com,303512,303512,1.7,0.1,2.2,Shopping,en,False,False
buyrunescapeaccount.com,303551,303551,2.0,0.13,3.0,Shopping,en,False,False
hottubworks.com,303569,303569,1.9,0.09,1.7,Shopping,en,False,False
moog-suspension-parts.com,303576,303576,1.8,0.1,2.1,Shopping,en,False,False
wolfandshepherd.com,303590,303590,1.6,0.13,2.9,Shopping,en,True,False
mvagusta.com,303597,303597,1.9,0.08,1.6,Shopping,en,False,False
mydigitaldiscount.com,303606,303606,2.2,0.07,1.1,Shopping,en,True,False
wmdollshop.com,303723,303723,1.5,0.14,3.4,Shopping,en,False,False
emp.ie,303732,303732,1.2,0.25,7.5,Shopping,en,False,False
tentree.ca,303738,303738,1.5,0.14,3.5,Shopping,en,False,False
heatandcool.com,303742,303742,1.7,0.1,2.2,Shopping,en,False,False
pipabella.com,303747,303747,1.3,0.22,6.2,Shopping,en,False,False
orbitalfasteners.co.uk,303756,303756,1.5,0.14,3.4,Shopping,en,False,False
starfiredirect.com,303853,303853,1.6,0.12,2.6,Shopping,en,False,False
capillus.com,303887,303887,2.82,0.16,2.06,Shopping,en,False,False
annsbridalbargains.com,303889,303889,1.4,0.18,4.7,Shopping,en,False,False
cobra.com,303904,303904,1.7,0.11,2.5,Shopping,en,False,False
breakeryard.com,303907,303907,1.9,0.09,1.7,Shopping,en,False,False
probots.co.in,303909,303909,2.2,0.07,1.1,Shopping,en,False,False
mdemerch.com,303925,303925,1.6,0.12,2.8,Shopping,en,False,False
deckexpressions.com,303949,303949,1.1,0.4,14.0,Shopping,en,False,False
americanfloormats.com,303951,303951,1.7,0.11,2.4,Shopping,en,False,False
belovedshirts.com,303965,303965,1.6,0.12,2.9,Shopping,en,False,False
newgrowthpress.com,303973,303973,1.2,0.31,10.0,Shopping,en,False,False
canadaluggagedepot.ca,303986,303986,1.6,0.13,3.0,Shopping,en,False,False
gearbunch.com,304011,304011,1.6,0.12,2.7,Shopping,en,False,False
quartoknows.com,304062,304062,1.9,0.08,1.6,Shopping,en,False,False
qne.com.pk,304101,304101,1.3,0.24,7.0,Shopping,en,False,False
cemarose.com,304105,304105,1.0,0.21,6.0,Shopping,en,True,False
planetbox.com,304108,304108,1.4,0.17,4.5,Shopping,en,False,False
flowmastermufflers.com,304133,304133,1.7,0.11,2.4,Shopping,en,False,False
laptop.lk,304139,304139,1.7,0.1,2.2,Shopping,en,False,False
cablechick.com.au,304172,304172,1.8,0.09,1.9,Shopping,en,False,False
review-australia.com,304257,304257,1.5,0.15,3.8,Shopping,en,False,False
pantaloons.com,304341,304341,2.3,0.06,1.0,Shopping,en,False,False
himirror.com,304363,304363,1.3,0.23,6.8,Shopping,en,False,False
dwdrums.com,304375,304375,1.4,0.16,4.2,Shopping,en,False,False
objectrare.com,304388,304388,1.1,0.33,10.0,Shopping,en,False,False
mod-one.com,304393,304393,1.6,0.12,2.6,Shopping,en,False,False
color-wheel-pro.com,304396,304396,2.2,0.07,1.1,Shopping,en,False,False
bobbies.com,304401,304401,1.3,0.2,5.4,Shopping,en,False,False
oliveplanet.in,304415,304415,1.2,0.26,7.7,Shopping,en,False,False
scribbleprintsco.com,304450,304450,1.2,0.27,8.3,Shopping,en,False,False
handcuffwarehouse.com,304452,304452,1.1,0.35,12.0,Shopping,en,False,False
ikigaisoul.com,304470,304470,1.5,0.14,3.6,Shopping,en,True,True
falconfabrication.co.uk,304543,304543,1.0,0.46,16.0,Shopping,en,False,False
lakai.com,304544,304544,1.6,0.13,3.1,Shopping,en,False,False
portronics.com,304566,304566,1.4,0.16,4.1,Shopping,en,False,False
lightningvapes.com,304578,304578,1.6,0.12,2.9,Shopping,en,False,False
parisfashionshops.com,304616,304616,1.6,0.12,3.0,Shopping,en,False,False
bakersgas.com,304639,304639,2.1,0.07,1.3,Shopping,en,False,False
dress.ph,304654,304654,1.5,0.14,3.4,Shopping,en,False,False
pouted.com,304667,304667,2.2,0.07,1.1,Shopping,en,True,False
artsnow.com,304682,304682,1.0,0.32,10.0,Shopping,en,False,False
tienda.com,304711,304711,1.7,0.11,2.5,Shopping,en,False,False
conserva.de,304757,304757,1.87,0.36,7.018,Shopping,en,False,False
adidas.com.kw,304819,304819,1.3,0.21,5.8,Shopping,en,True,False
recaro-automotive.com,304821,304821,1.5,0.15,3.7,Shopping,en,False,False
ultimatepatio.com,304823,304823,1.4,0.18,4.7,Shopping,en,True,False
nillkin.org,304831,304831,1.7,0.1,2.1,Shopping,en,False,False
timelife.com,304851,304851,1.8,0.09,1.9,Shopping,en,False,False
cletile.com,304902,304902,1.2,0.25,7.5,Shopping,en,False,False
bestop.com,304913,304913,1.3,0.19,5.1,Shopping,en,False,False
tradetools.com,304972,304972,1.5,0.15,3.7,Shopping,en,False,False
medicanimal.com,304989,304989,1.6,0.12,2.8,Shopping,en,False,False
morroccomethod.com,305035,305035,1.7,0.11,2.5,Shopping,en,False,False
perfumeriasabina.com,305050,305050,1.5,0.15,3.8,Shopping,en,False,False
clothingunder10.com,305056,305056,1.5,0.14,3.3,Shopping,en,False,False
graphtech.com,305058,305058,1.6,0.12,2.6,Shopping,en,False,False
azaleasf.com,305060,305060,1.6,0.12,2.8,Shopping,en,False,False
myessentia.com,305072,305072,1.8,0.09,1.8,Shopping,en,False,False
thetechden.com.au,305074,305074,1.4,0.18,4.7,Shopping,en,False,False
scotweb.co.uk,305083,305083,1.6,0.11,2.6,Shopping,en,False,False
sneakerwill.com,305109,305109,1.3,0.22,6.3,Shopping,en,False,False
oscarwylee.com.au,305168,305168,1.6,0.13,3.0,Shopping,en,False,False
hardstyle.com,305208,305208,1.7,0.11,2.4,Shopping,en,False,False
jsflyfishing.com,305259,305259,1.3,0.23,6.8,Shopping,en,False,False
devilinspired.com,305396,305396,1.2,0.25,7.6,Shopping,en,False,False
detailking.com,305404,305404,1.5,0.15,3.7,Shopping,en,False,False
hessenantique.com,305409,305409,1.3,0.19,5.1,Shopping,en,False,False
livemaster.com,305428,305428,1.7,0.11,2.4,Shopping,en,False,False
gemvara.com,305452,305452,1.5,0.15,3.6,Shopping,en,False,False
beawara.com,305466,305466,1.5,0.13,3.1,Shopping,en,False,False
daikinindia.com,305509,305509,1.7,0.11,2.5,Shopping,en,False,False
blacksheepskateshop.com,305523,305523,2.1,0.07,1.3,Shopping,en,False,False
lmii.com,305534,305534,1.4,0.18,4.9,Shopping,en,False,False
discountsupplements.ie,305536,305536,1.5,0.14,3.4,Shopping,en,True,False
snuscentral.com,305541,305541,1.3,0.2,5.7,Shopping,en,False,False
taimen.com,305566,305566,1.2,0.25,7.6,Shopping,en,False,False
haloguitars.com,305572,305572,2.0,0.08,1.4,Shopping,en,False,False
hughandcrye.com,305663,305663,1.6,0.11,2.6,Shopping,en,False,False
wetsuitwearhouse.com,305696,305696,1.5,0.13,3.2,Shopping,en,False,False
badgersport.com,305713,305713,1.6,0.13,3.0,Shopping,en,False,False
heartlandvetsupply.com,305731,305731,1.7,0.11,2.4,Shopping,en,False,False
wdmusic.com,305743,305743,1.5,0.15,3.7,Shopping,en,False,False
aftfasteners.com,305750,305750,1.5,0.13,3.2,Shopping,en,False,False
romphim.com,305772,305772,1.5,0.15,3.8,Shopping,en,False,False
sportcompactwarehouse.com,305830,305830,1.6,0.13,3.0,Shopping,en,False,False
jci-hitachi.in,305868,305868,1.6,0.12,2.6,Shopping,en,False,False
visiotechsecurity.com,305931,305931,1.4,0.16,4.2,Shopping,en,False,False
dslrpros.com,305932,305932,1.9,0.08,1.6,Shopping,en,False,False
bernardwatch.com,305965,305965,1.8,0.1,2.0,Shopping,en,False,False
that1too.com,306001,306001,1.0,0.54,20.0,Shopping,en,False,False
